id,hex_1,hex_2,hex_3,hex_4,hex_5,timestamp,grade
50983ae3-eed4-11eb-93ca-34c93d2d73c7,#c3fe39,#5d158d,#c28653,null,null,2021-07-27 08:15:21.856576,6
52773c19-eed4-11eb-9ae2-34c93d2d73c7,#3c89fe,#2056f5,#449a49,#24259c,null,2021-07-27 08:15:24.995854,9
554f8248-eed4-11eb-8ba1-34c93d2d73c7,#b09301,#d6b230,null,null,null,2021-07-27 08:15:29.831096,7
56d73faa-eed4-11eb-b6c7-34c93d2d73c7,#b2de83,#26c1ae,#181822,null,null,2021-07-27 08:15:32.325058,9
2c6c1ef7-f087-11eb-a726-34c93d2d73c7,#011ed4,#ee16c4,null,null,null,2021-07-29 12:08:12.302382,9
2dc559ad-f087-11eb-9d91-34c93d2d73c7,#e1055b,#b39f9d,#6c6873,null,null,2021-07-29 12:08:14.525117,5
2f4716fc-f087-11eb-9b85-34c93d2d73c7,#726ff6,#9901b6,#c83e3e,#ba7965,null,2021-07-29 12:08:17.069631,5
315b091e-f087-11eb-a202-34c93d2d73c7,#56c5ef,#c8d87a,#09da27,null,null,2021-07-29 12:08:20.539214,4
32f8be86-f087-11eb-9e99-34c93d2d73c7,#be7880,#66546f,#4029eb,null,null,2021-07-29 12:08:23.234815,9
e023e398-f55d-11eb-b7dc-34c93d2d73c7,#03f4a9,#2e224a,#6a7404,null,null,2021-08-04 15:55:10.741424,9
433b023c-f55e-11eb-8ed2-34c93d2d73c7,#089524,#bf5286,#3ec6c9,#f5de2a,null,2021-08-04 15:57:56.951128,6
44e1f327-f55e-11eb-9ad6-34c93d2d73c7,#d85824,#99c2f6,null,null,null,2021-08-04 15:57:59.721908,7
46ea90c6-f55e-11eb-8f2e-34c93d2d73c7,#222261,#e1f05f,#19ba17,#4f133d,null,2021-08-04 15:58:03.135822,4
48604b72-f55e-11eb-9897-34c93d2d73c7,#041ff8,#ee12f1,null,null,null,2021-08-04 15:58:05.588083,8
4bd78c04-f55e-11eb-a831-34c93d2d73c7,#15da29,#c73b5d,null,null,null,2021-08-04 15:58:11.396797,3
4d89b354-f55e-11eb-8309-34c93d2d73c7,#26524a,#237abc,#a6a65c,null,null,2021-08-04 15:58:14.243525,7
504757db-f55e-11eb-ab36-34c93d2d73c7,#5774df,#72b4ab,#146dc0,#b2e3b4,null,2021-08-04 15:58:18.837395,9
524fccf3-f55e-11eb-976b-34c93d2d73c7,#7db7e6,#9094af,null,null,null,2021-08-04 15:58:22.249193,4
5400c189-f55e-11eb-8942-34c93d2d73c7,#6d722c,#2c3f44,null,null,null,2021-08-04 15:58:25.087635,6
6a9bc567-f55e-11eb-a977-34c93d2d73c7,#aae971,#23fe77,#72a2d9,#0f2e61,null,2021-08-04 15:59:03.014417,8
6c3b61ed-f55e-11eb-9b3f-34c93d2d73c7,#b0e880,#f230a8,#499e4a,null,null,2021-08-04 15:59:05.736175,2
6dbeb537-f55e-11eb-a193-34c93d2d73c7,#6543b7,#d55f55,null,null,null,2021-08-04 15:59:08.274864,6
6f41c36d-f55e-11eb-b40c-34c93d2d73c7,#5f9df7,#f1865b,null,null,null,2021-08-04 15:59:10.810151,7
70bcde24-f55e-11eb-a927-34c93d2d73c7,#3177f1,#a2cf6e,#01241e,null,null,2021-08-04 15:59:13.293770,9
75c258a8-f55e-11eb-83fd-34c93d2d73c7,#e94bb0,#debd25,#a7b5f7,#f8fbec,null,2021-08-04 15:59:21.720098,1
7738bf86-f55e-11eb-b3ef-34c93d2d73c7,#72b983,#528b8f,#fb0544,#f25423,null,2021-08-04 15:59:24.173249,7
7fbde200-f55f-11eb-b027-34c93d2d73c7,#73bca2,#533bb7,#a84e2d,null,null,2021-08-04 16:06:47.979831,4
82c5b841-f55f-11eb-a453-34c93d2d73c7,#4a3f83,#a0ded4,#6fcfe3,null,null,2021-08-04 16:06:53.051381,9
8560944f-f55f-11eb-9358-34c93d2d73c7,#f0d678,#3400f3,#b19563,null,null,2021-08-04 16:06:57.422680,7
88c8edb3-f55f-11eb-a5bc-34c93d2d73c7,#6c3fac,#5ac9f4,#7ed0d3,null,null,2021-08-04 16:07:03.136709,8
8b04d137-f55f-11eb-a04e-34c93d2d73c7,#f19d4e,#b4d0f4,#93f921,#587efb,null,2021-08-04 16:07:06.886708,5
8c6c93e8-f55f-11eb-ad67-34c93d2d73c7,#fc5d4e,#0e6239,null,null,null,2021-08-04 16:07:09.244429,6
8f139573-f55f-11eb-ab11-34c93d2d73c7,#cd39ac,#ddc870,#814f56,null,null,2021-08-04 16:07:13.692334,3
96ef54d8-f55f-11eb-aaf2-34c93d2d73c7,#6c1e08,#b29259,#1c349d,null,null,2021-08-04 16:07:26.876486,8
ac54a420-f55f-11eb-899d-34c93d2d73c7,#6fe789,#3a2bc7,null,null,null,2021-08-04 16:08:02.773620,6
adbac4a2-f55f-11eb-a729-34c93d2d73c7,#50148f,#a685ae,null,null,null,2021-08-04 16:08:05.119642,5
af35d8ab-f55f-11eb-88cc-34c93d2d73c7,#7b751f,#ae6edc,null,null,null,2021-08-04 16:08:07.603965,2
b11be5c1-f55f-11eb-aa35-34c93d2d73c7,#71031f,#a7c566,#f2d0bc,#816b2e,null,2021-08-04 16:08:10.790350,4
b3ab854b-f55f-11eb-af83-34c93d2d73c7,#d35d27,#3af57c,#0699fd,null,null,2021-08-04 16:08:15.086040,3
b5afeaf0-f55f-11eb-a279-34c93d2d73c7,#695bad,#d733bc,#86ac3a,#c24d4f,null,2021-08-04 16:08:18.474285,1
b733893c-f55f-11eb-a81c-34c93d2d73c7,#dbb1a3,#7b4c48,#32b413,#be1a93,null,2021-08-04 16:08:21.012595,0
beea5d35-f55f-11eb-b722-34c93d2d73c7,#e447b0,#2f4dd6,#4e745a,null,null,2021-08-04 16:08:33.963804,4
c0475615-f55f-11eb-a7ad-34c93d2d73c7,#046d43,#dcd3c8,#ecfbab,#f03cd6,null,2021-08-04 16:08:36.240852,3
c1ab11a5-f55f-11eb-81d4-34c93d2d73c7,#5a4ecf,#021d41,#6f7cd7,#1acf43,null,2021-08-04 16:08:38.572185,9
b9a2721d-f6d6-11eb-84b4-34c93d2d73c7,#de7aae,#490c3f,null,null,null,2021-08-06 12:52:46.444322,7
bbc50fdb-f6d6-11eb-91b8-34c93d2d73c7,#39dff9,#ba7f33,#eb0b34,#d9e955,null,2021-08-06 12:52:49.995680,2
bdb5bf62-f6d6-11eb-b4c5-34c93d2d73c7,#b14e66,#b10264,#376261,#9ab07f,null,2021-08-06 12:52:53.238792,4
bf61faa4-f6d6-11eb-8e2a-34c93d2d73c7,#a7fc5e,#576842,null,null,null,2021-08-06 12:52:56.050236,3
c10f9fe5-f6d6-11eb-a7bc-34c93d2d73c7,#8e65e3,#a32555,#24ddb1,#7d353f,null,2021-08-06 12:52:58.875933,3
c2d7ccbe-f6d6-11eb-a964-34c93d2d73c7,#f2e72e,#07cd9d,null,null,null,2021-08-06 12:53:01.851561,6
c45e7863-f6d6-11eb-82da-34c93d2d73c7,#8f181a,#196e00,#690c25,#208c17,null,2021-08-06 12:53:04.413854,3
c6b2c441-f6d6-11eb-be5c-34c93d2d73c7,#d28917,#b8f18b,#e7b3da,#71bd8c,null,2021-08-06 12:53:08.328693,1
c826e0aa-f6d6-11eb-8728-34c93d2d73c7,#27f471,#be1202,#131b5b,#c9b334,null,2021-08-06 12:53:10.757447,3
ca771a89-f6d6-11eb-a9e4-34c93d2d73c7,#961aa7,#ac921b,null,null,null,2021-08-06 12:53:14.636592,4
cc16a4d4-f6d6-11eb-ad32-34c93d2d73c7,#5026eb,#b6fb48,null,null,null,2021-08-06 12:53:17.366905,6
cdbcabe7-f6d6-11eb-807b-34c93d2d73c7,#7bd85a,#72cbd3,#c2f583,#3c55f8,null,2021-08-06 12:53:20.125719,4
d12537bc-f6d6-11eb-999d-34c93d2d73c7,#846c5f,#bba3c5,null,null,null,2021-08-06 12:53:25.866004,6
d2b246ea-f6d6-11eb-afbe-34c93d2d73c7,#eb1fcb,#5ee490,#c0db9b,#49efd6,null,2021-08-06 12:53:28.483125,0
d43a751a-f6d6-11eb-baa7-34c93d2d73c7,#6704d0,#1e57be,#88f389,#080f3b,null,2021-08-06 12:53:31.024393,9
d66ff2fc-f6d6-11eb-8fd2-34c93d2d73c7,#229ee6,#127de8,#e1a977,#9ff0af,null,2021-08-06 12:53:34.727421,9
86dfd297-faa7-11eb-a68c-34c93d2d73c7,#918458,#37fdbf,null,null,null,2021-08-11 09:24:59.659323,3
892182e8-faa7-11eb-af32-34c93d2d73c7,#0e0f1b,#c198a3,#6bc34f,null,null,2021-08-11 09:25:03.407370,6
8b23bac1-faa7-11eb-ae8f-34c93d2d73c7,#d7a0a5,#67aeac,#27e9d5,null,null,2021-08-11 09:25:06.798266,5
8d6a3d01-faa7-11eb-b810-34c93d2d73c7,#8c7830,#2b065f,null,null,null,2021-08-11 09:25:10.710556,6
8f83ae62-faa7-11eb-92a8-34c93d2d73c7,#54785c,#447af8,#6e9945,#d8fae5,null,2021-08-11 09:25:14.199837,5
91c12b36-faa7-11eb-b428-34c93d2d73c7,#8ce8fd,#0849c7,null,null,null,2021-08-11 09:25:18.017074,9
94a19e3e-faa7-11eb-bdbd-34c93d2d73c7,#ccb2a4,#19289f,null,null,null,2021-08-11 09:25:22.777657,9
96cd9b70-faa7-11eb-9e92-34c93d2d73c7,#8d111d,#001fd4,#55b40f,#5da6ca,null,2021-08-11 09:25:26.440333,1
98f1882e-faa7-11eb-a6e6-34c93d2d73c7,#8296e8,#2dcd7f,#698d94,#1dc4a1,null,2021-08-11 09:25:30.094036,2
9b0ec319-faa7-11eb-acb1-34c93d2d73c7,#62e25e,#bf004e,#12168e,#00cd12,null,2021-08-11 09:25:33.588189,5
9d67a342-faa7-11eb-92d4-34c93d2d73c7,#723682,#5e8055,null,null,null,2021-08-11 09:25:37.533071,3
a1778003-faa7-11eb-9eee-34c93d2d73c7,#1036b8,#d40c16,null,null,null,2021-08-11 09:25:44.335940,7
a374799a-faa7-11eb-8146-34c93d2d73c7,#c28221,#14537b,#c341a8,#a7a989,null,2021-08-11 09:25:47.699487,7
ab011016-faa7-11eb-ae7d-34c93d2d73c7,#a02cc7,#a66bed,#00df79,#66c4ab,null,2021-08-11 09:26:00.224300,4
ad21a703-faa7-11eb-ba03-34c93d2d73c7,#1f4747,#31df30,#187fa5,#b2a848,null,2021-08-11 09:26:03.827217,3
b0bd72e1-faa7-11eb-85d2-34c93d2d73c7,#88ae6c,#d304e5,null,null,null,2021-08-11 09:26:09.855469,0
b3995672-faa7-11eb-82f3-34c93d2d73c7,#e6cd7e,#ab7ade,#1af531,#8211bd,null,2021-08-11 09:26:14.648001,3
b52063bf-faa7-11eb-a078-34c93d2d73c7,#ad268b,#785791,#5bb8e3,#4a6525,null,2021-08-11 09:26:17.242712,3
b755368c-faa7-11eb-a547-34c93d2d73c7,#8077d3,#1d4f45,#dd0711,#1e66b5,null,2021-08-11 09:26:20.912394,4
b8fa3c58-faa7-11eb-b492-34c93d2d73c7,#d46049,#65b565,null,null,null,2021-08-11 09:26:23.673632,3
bd218831-faa7-11eb-a0a5-34c93d2d73c7,#cd05d0,#7b0a5b,#f91451,null,null,2021-08-11 09:26:30.651025,9
e6df66dd-ffa2-11eb-9008-34c93d2d73c7,#1cc376,#0df863,null,null,null,2021-08-17 17:34:28.961361,8
eb4338d0-ffa2-11eb-8b27-34c93d2d73c7,#cbf263,#879eb3,#a1da48,null,null,2021-08-17 17:34:36.303605,5
ed6a4317-ffa2-11eb-8bf3-34c93d2d73c7,#1f4bbf,#bbe8c1,#aa3eb6,#d1680a,null,2021-08-17 17:34:39.913805,6
ef7bf937-ffa2-11eb-ba04-34c93d2d73c7,#06745d,#17bc8b,#4467c3,null,null,2021-08-17 17:34:43.395295,4
f2df2352-ffa2-11eb-8a83-34c93d2d73c7,#9c58eb,#dd473b,null,null,null,2021-08-17 17:34:49.073401,2
f5360b6d-ffa2-11eb-b0ba-34c93d2d73c7,#79d21a,#a12d4d,null,null,null,2021-08-17 17:34:53.015344,4
f74ad278-ffa2-11eb-ba74-34c93d2d73c7,#7075ca,#e420c7,null,null,null,2021-08-17 17:34:56.484948,1
f914aa8f-ffa2-11eb-993b-34c93d2d73c7,#10c8a6,#73a533,null,null,null,2021-08-17 17:34:59.512385,2
fa85529c-ffa2-11eb-a79b-34c93d2d73c7,#d16dee,#b6eb27,null,null,null,2021-08-17 17:35:01.949339,3
fda73c21-ffa2-11eb-92f2-34c93d2d73c7,#00f6f2,#182f41,#cc74b7,#a23bca,null,2021-08-17 17:35:07.154917,8
015c8e84-ffa3-11eb-8b60-34c93d2d73c7,#93fe16,#ca9252,#f04da2,null,null,2021-08-17 17:35:13.378388,3
02dff923-ffa3-11eb-9f43-34c93d2d73c7,#93f574,#90ef89,#a8599e,null,null,2021-08-17 17:35:15.913172,2
0486e614-ffa3-11eb-827e-34c93d2d73c7,#f0f84f,#90e9d0,#0e8429,#68b350,null,2021-08-17 17:35:18.687050,9
a0335506-0415-11ec-8c74-34c93d2d73c7,#7d796f,#cea883,#f52837,null,null,2021-08-23 09:25:47.193110,7
a7366d8c-0415-11ec-a42b-34c93d2d73c7,#244d86,#bf129c,null,null,null,2021-08-23 09:25:58.919520,7
a9c5a2d3-0415-11ec-ae80-34c93d2d73c7,#dceb84,#0e153d,null,null,null,2021-08-23 09:26:03.255444,6
abd81dc3-0415-11ec-b2b2-34c93d2d73c7,#fbcd15,#9db865,null,null,null,2021-08-23 09:26:06.704085,6
adb6af28-0415-11ec-b8ef-34c93d2d73c7,#d0d68e,#6e2b0a,#33e175,null,null,2021-08-23 09:26:09.823426,6
affa0d7f-0415-11ec-9f70-34c93d2d73c7,#3ea3a7,#ce8223,#188efc,#3f35e5,null,2021-08-23 09:26:13.615391,5
b1f8e011-0415-11ec-aecc-34c93d2d73c7,#1e5044,#45dada,#a92ac6,#8faa27,null,2021-08-23 09:26:16.955136,3
b3a92f38-0415-11ec-9dfa-34c93d2d73c7,#913966,#f6cd11,#fdfe0c,null,null,2021-08-23 09:26:19.801207,8
b60d194a-0415-11ec-831e-34c93d2d73c7,#664841,#aed21c,#1b456f,#9c92bf,null,2021-08-23 09:26:23.802551,1
b7b48670-0415-11ec-bafc-34c93d2d73c7,#b6e17d,#7d1c93,#8fd813,#a73f7a,null,2021-08-23 09:26:26.581479,1
b8d2d7d6-0415-11ec-9cee-34c93d2d73c7,#539b89,#25724a,#510b1a,#a59c74,null,2021-08-23 09:26:28.452935,4
ba619273-0415-11ec-bf68-34c93d2d73c7,#3df417,#c7b999,#fc5c19,#790882,null,2021-08-23 09:26:31.069998,2
bbf8c02f-0415-11ec-8345-34c93d2d73c7,#d2a64d,#61f971,#2b744d,#a2fa61,null,2021-08-23 09:26:33.775418,8
dca93d49-0416-11ec-870e-34c93d2d73c7,#aa5d49,#64f27f,null,null,null,2021-08-23 09:34:38.160761,5
de3c36cb-0416-11ec-9b6f-34c93d2d73c7,#97a36d,#f2acbe,null,null,null,2021-08-23 09:34:40.812662,5
edae58eb-0418-11ec-bc8c-34c93d2d73c7,#73d046,#fae4c3,#1c40d4,#c1f490,null,2021-08-23 09:49:25.678043,8
eff2c92c-0418-11ec-99ed-34c93d2d73c7,#b3248d,#145f61,#7f0397,#eaca7f,null,2021-08-23 09:49:29.428147,6
f20a066d-0418-11ec-b446-34c93d2d73c7,#080689,#aeb3b4,null,null,null,2021-08-23 09:49:32.952599,8
f408439b-0418-11ec-ad8f-34c93d2d73c7,#7d5dc3,#f93896,#b0ca05,#c7aea4,null,2021-08-23 09:49:36.282779,0
f60b6282-0418-11ec-9869-34c93d2d73c7,#05f3a9,#80473f,null,null,null,2021-08-23 09:49:39.678650,2
253b9050-0419-11ec-9a3e-34c93d2d73c7,#cc1ed9,#c6f367,#022d56,#b260cf,null,2021-08-23 09:50:58.836285,4
28088878-0419-11ec-9d6f-34c93d2d73c7,#98cdb4,#96bf1c,#79859d,#04498d,null,2021-08-23 09:51:03.530854,4
29503dfd-0419-11ec-b954-34c93d2d73c7,#a902c6,#1aabfc,#44a3aa,#aadc7d,null,2021-08-23 09:51:05.693122,0
32644e15-0419-11ec-8402-34c93d2d73c7,#fb8940,#604823,null,null,null,2021-08-23 09:51:20.901732,7
358d1544-0419-11ec-842f-34c93d2d73c7,#de9f8d,#4cfce1,null,null,null,2021-08-23 09:51:26.222056,4
3d76210d-0419-11ec-ad0a-34c93d2d73c7,#8b8d15,#7bdb3d,null,null,null,2021-08-23 09:51:39.485418,2
3f1408b0-0419-11ec-bad0-34c93d2d73c7,#6cb033,#b9979d,#37a5a6,null,null,2021-08-23 09:51:42.212947,1
40d3b52f-0419-11ec-b59e-34c93d2d73c7,#c21931,#825dbf,#dcaa1f,#3c86d1,null,2021-08-23 09:51:45.125902,5
4303baac-0419-11ec-8033-34c93d2d73c7,#62afe6,#716d6f,null,null,null,2021-08-23 09:51:48.792072,4
4e2449ed-0419-11ec-ae6e-34c93d2d73c7,#54e613,#752253,null,null,null,2021-08-23 09:52:07.461263,4
535525d8-0419-11ec-bbd4-34c93d2d73c7,#10c4b0,#52a585,#6ca6bd,null,null,2021-08-23 09:52:16.191331,3
5671c03e-0419-11ec-b37b-34c93d2d73c7,#622c29,#75f0f0,null,null,null,2021-08-23 09:52:21.386830,7
58fe9f28-0419-11ec-8e0d-34c93d2d73c7,#0e5294,#1f5c4e,#e40ea1,null,null,2021-08-23 09:52:25.683716,6
5b12caf8-0419-11ec-a034-34c93d2d73c7,#19011d,#255cd0,#bd4579,null,null,2021-08-23 09:52:29.174035,9
3baeac5e-0dc0-11ec-b68e-34c93d2d73c7,#28c054,#67c27f,#285d04,#c84ef2,null,2021-09-04 16:39:42.953469,5
3defb601-0dc0-11ec-82b2-34c93d2d73c7,#0352ad,#1832f9,null,null,null,2021-09-04 16:39:46.694108,9
400f0455-0dc0-11ec-9aa9-34c93d2d73c7,#4a31ae,#784406,null,null,null,2021-09-04 16:39:50.248657,3
8a3096a1-0dc0-11ec-8f6c-34c93d2d73c7,#077eec,#f1d7d2,#b39384,#87202a,null,2021-09-04 16:41:54.618493,9
2a0745f2-1236-11ec-acc7-34c93d2d73c7,#49a77b,#8a6ac9,#b7b20d,#2cdf49,null,2021-09-10 08:53:58.554613,2
2b73f7d1-1236-11ec-ae36-34c93d2d73c7,#c88ed7,#443666,null,null,null,2021-09-10 08:54:00.913435,7
2cc1acf4-1236-11ec-b27e-34c93d2d73c7,#cc9e78,#5daeb5,#da52df,null,null,2021-09-10 08:54:03.084797,4
2e0114c4-1236-11ec-9c42-34c93d2d73c7,#d3cdc2,#93c1ef,#6ed6fe,null,null,2021-09-10 08:54:05.193677,6
2f55f09d-1236-11ec-8740-34c93d2d73c7,#ca12e1,#d5e0c1,null,null,null,2021-09-10 08:54:07.521254,6
31554ab1-1236-11ec-82ba-34c93d2d73c7,#0fad10,#b55dcc,null,null,null,2021-09-10 08:54:10.943296,0
3389d9ff-1236-11ec-8906-34c93d2d73c7,#98b3b0,#d84596,#368d41,null,null,2021-09-10 08:54:14.579948,3
35eed7cf-1236-11ec-9eee-34c93d2d73c7,#3aebd5,#afe9c0,#283fcd,#a6bce5,null,2021-09-10 08:54:18.589964,9
815f4822-1ba4-11ec-8473-34c93d2d73c7,#bd8209,#f5374d,#937371,null,null,2021-09-22 08:56:30.322782,3
837d32ed-1ba4-11ec-aebd-34c93d2d73c7,#e11c9c,#ee52e4,#42aae2,null,null,2021-09-22 08:56:33.757602,6
850b590f-1ba4-11ec-8cff-34c93d2d73c7,#51f762,#0ef8f0,#bbb12a,null,null,2021-09-22 08:56:36.366911,4
8674f54f-1ba4-11ec-9277-34c93d2d73c7,#e38582,#b3fa81,null,null,null,2021-09-22 08:56:38.746704,1
888f4736-1ba4-11ec-9c11-34c93d2d73c7,#cd65a3,#5884a2,#466908,null,null,2021-09-22 08:56:42.296632,2
8a883359-1ba4-11ec-92fe-34c93d2d73c7,#3e479c,#2c52e5,#9c1ad4,#03e273,null,2021-09-22 08:56:45.587748,7
8d31d5ec-1ba4-11ec-8c38-34c93d2d73c7,#15b77f,#56d3d0,#6705d8,null,null,2021-09-22 08:56:50.056877,5
8eb1d33b-1ba4-11ec-aa0a-34c93d2d73c7,#ce351c,#a51566,null,null,null,2021-09-22 08:56:52.574356,3
90958edb-1ba4-11ec-a248-34c93d2d73c7,#f9cb20,#324a47,#fb0229,null,null,2021-09-22 08:56:55.808406,9
93811fdc-1ba4-11ec-89a4-34c93d2d73c7,#847b00,#582e73,#f4dbc7,null,null,2021-09-22 08:57:00.656766,7
96f75321-1ba4-11ec-8a9c-34c93d2d73c7,#e05a56,#4ad85a,null,null,null,2021-09-22 08:57:06.439670,6
9be5720b-1ba4-11ec-9c54-34c93d2d73c7,#a33a13,#704826,#4ab5d5,null,null,2021-09-22 08:57:14.713059,6
9dbfd465-1ba4-11ec-a444-34c93d2d73c7,#b7c6f5,#033767,null,null,null,2021-09-22 08:57:17.806058,8
9f28a53d-1ba4-11ec-810f-34c93d2d73c7,#e8f87c,#abb8ca,#0b72ba,#0ccf3e,null,2021-09-22 08:57:20.209598,3
a131efa1-1ba4-11ec-9ac8-34c93d2d73c7,#b8bf4a,#e26fd9,#8b5b80,#432e77,null,2021-09-22 08:57:23.648835,5
a8bc9e40-1ba4-11ec-86d6-34c93d2d73c7,#a4859e,#03d2b9,null,null,null,2021-09-22 08:57:36.335694,4
aa59f384-1ba4-11ec-8b66-34c93d2d73c7,#4b1bdb,#78a889,#a18004,null,null,2021-09-22 08:57:38.951759,3
b04bab07-1ba4-11ec-8430-34c93d2d73c7,#d077d1,#8bade5,null,null,null,2021-09-22 08:57:48.941045,6
b3824fcd-1ba4-11ec-83eb-34c93d2d73c7,#0242c6,#ab10b5,#a2f336,null,null,2021-09-22 08:57:54.321774,7
b5dc61ee-1ba4-11ec-a40f-34c93d2d73c7,#0861e7,#62cdfc,null,null,null,2021-09-22 08:57:58.256517,8
b81221c9-1ba4-11ec-a9d6-34c93d2d73c7,#809b45,#dabd41,#282536,null,null,2021-09-22 08:58:01.991131,8
ba898441-1ba4-11ec-bcd8-34c93d2d73c7,#2cf68a,#1af63c,#59f9d3,null,null,2021-09-22 08:58:06.131932,3
bc8aafca-1ba4-11ec-8895-34c93d2d73c7,#d7c4fe,#fb3517,#a6d13a,null,null,2021-09-22 08:58:09.479141,4
bf04931f-1ba4-11ec-860e-34c93d2d73c7,#32bc6c,#17f683,#8465ab,#734d31,null,2021-09-22 08:58:13.665282,3
c0ba3cf7-1ba4-11ec-8885-34c93d2d73c7,#daaea6,#b84606,#5eda18,#fdc744,null,2021-09-22 08:58:16.497649,1
c22da163-1ba4-11ec-a7f2-34c93d2d73c7,#bf577b,#4ec8b6,#517fcc,#46d1a2,null,2021-09-22 08:58:18.928609,4
cb680f85-1ba4-11ec-a7c1-34c93d2d73c7,#6d916c,#b953ca,null,null,null,2021-09-22 08:58:34.549658,0
cd190efc-1ba4-11ec-918e-34c93d2d73c7,#916143,#f56932,#2713a1,#edc5c1,null,2021-09-22 08:58:37.248733,9
cf7076ec-1ba4-11ec-9ce9-34c93d2d73c7,#bab824,#996aad,#c3276f,#7ec16e,null,2021-09-22 08:58:41.189964,4
d8fc5794-1ba4-11ec-9523-34c93d2d73c7,#f9b378,#0c5f70,#176eb8,#5e5e7d,null,2021-09-22 08:58:57.215109,6
db23e333-1ba4-11ec-8070-34c93d2d73c7,#92ba16,#f9845e,#088fef,#c62146,null,2021-09-22 08:59:00.809768,2
dca5dbd5-1ba4-11ec-9519-34c93d2d73c7,#d36836,#669eba,#cb86d1,null,null,2021-09-22 08:59:03.338303,2
de93a55e-1ba4-11ec-8d4d-34c93d2d73c7,#c2fe74,#23aaf4,null,null,null,2021-09-22 08:59:06.611254,2
dfeee385-1ba4-11ec-ab2f-34c93d2d73c7,#af0238,#d473ea,null,null,null,2021-09-22 08:59:08.858059,5
e164c8c0-1ba4-11ec-8d96-34c93d2d73c7,#3407c2,#3b921a,null,null,null,2021-09-22 08:59:11.311406,3
e300f995-1ba4-11ec-96a8-34c93d2d73c7,#50b4af,#908f09,#dc8325,#251ba4,null,2021-09-22 08:59:14.009725,4
e4fa22d3-1ba4-11ec-a79a-34c93d2d73c7,#9bd846,#e74202,#1dbc7e,null,null,2021-09-22 08:59:17.321342,4
e6f29d46-1ba4-11ec-8eef-34c93d2d73c7,#3fc446,#fd1ed7,null,null,null,2021-09-22 08:59:20.642450,0
e851b9c7-1ba4-11ec-8ca5-34c93d2d73c7,#67026f,#f8a9b5,null,null,null,2021-09-22 08:59:22.935543,9
eb45db8f-1ba4-11ec-9d91-34c93d2d73c7,#a30d06,#7ccefc,null,null,null,2021-09-22 08:59:27.874973,8
ece8dc9a-1ba4-11ec-9db7-34c93d2d73c7,#d13988,#78d0cd,#cc3f30,#f9d60a,null,2021-09-22 08:59:30.642899,2
eea35958-1ba4-11ec-aaea-34c93d2d73c7,#7d4238,#f4022b,null,null,null,2021-09-22 08:59:33.535782,6
f0fc2c7f-1ba4-11ec-9fe2-34c93d2d73c7,#6064ef,#1b30f4,null,null,null,2021-09-22 08:59:37.517210,7
fb13e469-1ba4-11ec-8ba8-34c93d2d73c7,#f2a321,#de6f52,#2c82f4,null,null,2021-09-22 08:59:54.524501,6
c07aa67c-1ba9-11ec-9bf6-34c93d2d73c7,#3e4fab,#b22548,#415a4f,#4b3065,null,2021-09-22 09:34:03.687242,4
c253fdae-1ba9-11ec-a443-34c93d2d73c7,#a1da75,#129c50,#b63f3c,#c4bb77,null,2021-09-22 09:34:06.757420,3
c415fdcb-1ba9-11ec-bf46-34c93d2d73c7,#9c0b39,#3d7eb2,#d41ded,#f4f59f,null,2021-09-22 09:34:09.705539,2
c5d7889f-1ba9-11ec-9d22-34c93d2d73c7,#853fb7,#477c7a,null,null,null,2021-09-22 09:34:12.639687,0
c77d8ac7-1ba9-11ec-88b0-34c93d2d73c7,#e9dedb,#482b3c,#8bd51b,#3a7d85,null,2021-09-22 09:34:15.400373,5
c94761b3-1ba9-11ec-9124-34c93d2d73c7,#aff530,#8b8919,null,null,null,2021-09-22 09:34:18.403865,2
cb0067b3-1ba9-11ec-9369-34c93d2d73c7,#383207,#41f36a,#2a34de,null,null,2021-09-22 09:34:21.284161,6
ccb88218-1ba9-11ec-9071-34c93d2d73c7,#3f1616,#859f19,#13888f,#759a9e,null,2021-09-22 09:34:24.187393,2
ce423353-1ba9-11ec-a2cb-34c93d2d73c7,#1baa7c,#dfca9e,null,null,null,2021-09-22 09:34:26.755523,4
cfdb90fd-1ba9-11ec-b515-34c93d2d73c7,#29dc2b,#174ec9,#520ae7,#94981a,null,2021-09-22 09:34:29.437348,2
d1612d13-1ba9-11ec-aaaa-34c93d2d73c7,#2fad70,#f3b449,null,null,null,2021-09-22 09:34:31.995679,7
d374be49-1ba9-11ec-bce0-34c93d2d73c7,#6e413c,#fbee55,#766578,null,null,2021-09-22 09:34:35.481355,6
d6f1e51f-1ba9-11ec-9fd5-34c93d2d73c7,#0ffdb8,#628608,null,null,null,2021-09-22 09:34:41.337692,6
d902df70-1ba9-11ec-bdb6-34c93d2d73c7,#1284cf,#81db3c,#f7e811,null,null,2021-09-22 09:34:44.799427,5
dbbdf0a5-1ba9-11ec-a6a6-34c93d2d73c7,#78a983,#074ccb,null,null,null,2021-09-22 09:34:49.378821,3
dd7c50b3-1ba9-11ec-8249-34c93d2d73c7,#4896d4,#2d6441,#d25f4a,null,null,2021-09-22 09:34:52.303213,5
df443fc4-1ba9-11ec-bcae-34c93d2d73c7,#4c1398,#fd0a79,#142f77,null,null,2021-09-22 09:34:55.282243,8
